mode,load,0_mobilenet_v3_large-4,1_resnet101-32,2_vgg13-32
mps-uncap,0.8,13.772726058959961,57.07716941833496,16.905546188354492
mps-uncap,0.9,15.683650970458984,65.21904468536377,17.32015609741211
mps-uncap,1.0,28.783082962036133,87.46600151062012,17.980575561523438
mps-uncap,0.5,7.141232490539551,26.48460865020752,14.83607292175293
mps-uncap,0.6,7.099628448486328,31.24701976776123,15.041828155517578
mps-uncap,0.7,9.884834289550781,35.06922721862793,15.457868576049805
mps-uncap,0.1,7.317662239074707,17.970800399780273,14.589786529541016
mps-uncap,0.2,7.327556610107422,17.9595947265625,14.604806900024414
mps-uncap,0.3,7.401943206787109,18.398046493530273,14.587640762329102
mps-uncap,0.4,7.413625717163086,19.830942153930664,14.653205871582031
