mode,load,0_mobilenet_v3_large-4,1_resnet101-32,2_vgg13-32
mps-uncap,0.8,2.7773380279541016,18.01466941833496,14.607667922973633
mps-uncap,0.9,2.8154850006103516,18.053054809570312,14.614105224609375
mps-uncap,1.0,3.3125877380371094,18.704891204833984,14.694452285766602
mps-uncap,0.5,2.825021743774414,17.932415008544922,14.519214630126953
mps-uncap,0.6,2.747774124145508,17.827987670898438,14.502525329589844
mps-uncap,0.7,2.8264522552490234,17.985820770263672,14.577150344848633
mps-uncap,0.1,3.1909942626953125,17.940998077392578,14.475345611572266
mps-uncap,0.2,2.974987030029297,17.87710189819336,14.488697052001953
mps-uncap,0.3,2.9745101928710938,17.885446548461914,14.474630355834961
mps-uncap,0.4,2.985239028930664,17.887115478515625,14.459848403930664
