mode,load,0_mobilenet_v3_large-4,1_resnet101-32,2_vgg13-32
mps-uncap,0.8,31.416702270507816,89.17675018310547,19.36740875244141
mps-uncap,0.9,32.395243644714355,89.42639827728271,19.7258472442627
mps-uncap,1.0,35.69996356964111,90.67213535308838,20.43585777282715
mps-uncap,0.5,16.181397438049316,58.64777565002442,17.49873161315918
mps-uncap,0.6,18.40503215789796,69.35846805572511,17.676067352294922
mps-uncap,0.7,25.449728965759277,84.19532775878906,18.386483192443848
mps-uncap,0.1,8.276700973510742,24.427270889282234,14.656352996826172
mps-uncap,0.2,11.452150344848633,31.44679069519043,15.009164810180664
mps-uncap,0.3,15.014672279357908,43.89452934265137,16.12315177917481
mps-uncap,0.4,15.702486038208008,46.44083976745606,16.69139862060547
