mode,load,0_mobilenet_v2-32,1_mobilenet_v3_small-16,2_resnet152-32,3_vgg19-16
mps-uncap,1.0,0.000476837158203125,0.00858306884765625,0.0007152557373046875,0.0007152557373046875
