mode,load,0_vgg16-32,1_alexnet-32,2_efficientnet_b6-32
mps-uncap,1.0,43.29276084899902,29.317855834960938,200.67310333251953
mig,1.0,48.47526550292969,22.598743438720703,148.26273918151855
