mode,load,0_vgg16-32,1_alexnet-32,2_efficientnet_b6-32
mps-uncap,1.0,27.953624725341797,10.872483253479004,182.847261428833
mig,1.0,43.53821277618408,6.831169128417969,137.30370998382568
