mode,load,0_vgg16-32,1_alexnet-32,2_efficientnet_b6-32
mps-uncap,1.0,27.953624725341797,10.872602462768555,182.8474998474121
mig,1.0,43.53833198547363,6.831169128417969,137.30394840240479
