mode,load,0_vgg16-32,1_alexnet-32,2_efficientnet_b6-32
mps-uncap,1.0,32.105159759521484,17.09115505218506,193.98255348205566
mig,1.0,44.42930221557617,7.495021820068359,138.28063011169434
