mode,load,0_vgg16-32,1_alexnet-32,2_efficientnet_b6-32
mps-uncap,1.0,0.000476837158203125,0.0069141387939453125,0.008106231689453125
mig,1.0,0.0026226043701171875,0.003814697265625,0.000476837158203125
