mode,load,0_alexnet-8,1_efficientnet_b6-8,2_mobilenet_v3_large-8
mps-uncap,0.8,3.6776781082153343,49.29807186126708,11.43732070922852
mps-uncap,0.9,7.535004615783692,143.7109470367432,23.442077636718764
mps-uncap,1.0,44.39544677734375,1491.739273071289,39.582443237304695
mps-uncap,0.5,1.3823509216308594,14.989042282104492,6.384849548339842
mps-uncap,0.6,1.8198490142822266,22.18027114868165,6.654787063598634
mps-uncap,0.7,2.6389837265014684,25.944423675537124,7.466888427734375
mps-uncap,0.1,0.062465667724609375,0.06937980651855469,0.4940032958984375
mps-uncap,0.2,0.3852367401123041,9.032702445983892,3.7261486053466797
mps-uncap,0.3,0.8547306060791016,13.190340995788581,5.391120910644531
mps-uncap,0.4,1.0831356048583984,12.86487579345703,6.628274917602539
