mode,load,0_squeezenet1_1-2,1_vgg11-8,2_vgg19-32
mps-uncap,0.8,19.87109184265137,17.708611488342285,27.097225189208984
mps-uncap,0.9,21.972322463989258,19.05841827392578,27.294182777404785
mps-uncap,1.0,24.062347412109375,18.55635643005371,27.646422386169434
mps-uncap,0.5,13.776206970214858,14.754772186279297,25.274324417114258
mps-uncap,0.6,15.113925933837892,15.635633468627928,25.78082084655762
mps-uncap,0.7,17.546963691711426,17.038249969482422,26.584792137145996
mps-uncap,0.1,3.067326545715334,3.458094596862794,22.35581874847412
mps-uncap,0.2,6.822729110717785,8.816123008728027,22.58734703063965
mps-uncap,0.3,9.9743127822876,11.945009231567383,23.61118793487549
mps-uncap,0.4,11.989355087280273,13.445186614990234,24.454665184020996
