mode,load,0_squeezenet1_1-2,1_vgg11-8,2_vgg19-32
mps-uncap,0.8,24.18799400329589,19.33358430862427,27.778267860412598
mps-uncap,0.9,23.930964469909668,20.081911087036126,27.777228355407715
mps-uncap,1.0,24.78428840637207,19.632046222686768,28.228127956390377
mps-uncap,0.5,21.361794471740723,18.485426902770996,26.706557273864746
mps-uncap,0.6,21.596925258636475,18.752517700195316,27.029106616973877
mps-uncap,0.7,23.205826282501224,19.34826850891113,27.199647426605225
mps-uncap,0.1,13.912096023559595,14.341461658477781,22.66368865966797
mps-uncap,0.2,15.407083034515379,17.020046710968014,24.58380699157715
mps-uncap,0.3,16.97282314300537,17.50716209411621,25.303101539611824
mps-uncap,0.4,19.677925109863285,17.859673500061035,26.11423969268799
