mode,load,0_squeezenet1_1-2,1_vgg11-8,2_vgg19-32
mps-uncap,0.8,0.010251998901367188,0.010013580322265625,0.012636184692382812
mps-uncap,0.9,0.009775161743164062,0.010967254638671875,0.013113021850585938
mps-uncap,1.0,0.010728836059570312,0.011682510375976562,0.016689300537109375
mps-uncap,0.5,0.010967254638671875,0.01049041748046875,0.011920928955078125
mps-uncap,0.6,0.01049041748046875,0.01049041748046875,0.012636184692382812
mps-uncap,0.7,0.010251998901367188,0.010251998901367188,0.012874603271484375
mps-uncap,0.1,0.012636184692382812,0.010967254638671875,0.017642974853515625
mps-uncap,0.2,0.011444091796875,0.010251998901367188,0.012159347534179688
mps-uncap,0.3,0.010967254638671875,0.010728836059570312,0.013828277587890625
mps-uncap,0.4,0.010967254638671875,0.01049041748046875,0.013589859008789062
