mode,load,0_squeezenet1_1-2,1_vgg11-8,2_vgg19-32
mps-uncap,0.8,76.70402526855469,117.86389350891113,220.17836570739746
mps-uncap,0.9,217.9088592529297,213.7441635131836,457.8127861022949
mps-uncap,1.0,653.5210609436035,1234.9820137023926,2067.21830368042
mps-uncap,0.5,26.956558227539062,56.52165412902832,117.83027648925781
mps-uncap,0.6,35.182952880859375,55.11140823364258,139.96505737304688
mps-uncap,0.7,62.895774841308594,87.82029151916504,163.38872909545898
mps-uncap,0.1,8.605241775512695,2.809286117553711,29.819726943969727
mps-uncap,0.2,9.585142135620117,16.730308532714844,47.35064506530762
mps-uncap,0.3,13.904333114624023,19.794940948486328,45.136451721191406
mps-uncap,0.4,34.629106521606445,52.46925354003906,71.18797302246094
