mode,load,0_squeezenet1_1-2,1_vgg11-8,2_vgg19-32
mps-uncap,0.8,11.979103088378906,14.80865478515625,45.05181312561035
mps-uncap,0.9,18.84293556213379,24.418115615844727,77.61883735656738
mps-uncap,1.0,100.7993221282959,236.67991161346436,1246.422290802002
mps-uncap,0.5,2.944469451904297,4.314661026000977,24.187564849853516
mps-uncap,0.6,3.881216049194336,6.457090377807617,25.388479232788086
mps-uncap,0.7,8.031964302062988,11.385202407836914,32.80329704284668
mps-uncap,0.1,2.7599334716796875,3.36456298828125,20.338773727416992
mps-uncap,0.2,2.744436264038086,3.368377685546875,20.404815673828125
mps-uncap,0.3,2.6949644088745117,3.3736228942871094,22.052645683288574
mps-uncap,0.4,2.7565956115722656,3.4241676330566406,22.68195152282715
