mode,load,0_squeezenet1_1-2,1_vgg11-8,2_vgg19-32
mps-uncap,0.8,5.431175231933594,7.94529914855957,25.119781494140625
mps-uncap,0.9,10.615825653076172,9.744405746459961,26.543855667114258
mps-uncap,1.0,15.378713607788086,12.392520904541016,27.057886123657227
mps-uncap,0.5,2.69317626953125,3.4246444702148438,22.57251739501953
mps-uncap,0.6,2.907991409301758,3.589630126953125,23.006916046142578
mps-uncap,0.7,3.619551658630371,6.618022918701172,24.18231964111328
mps-uncap,0.1,2.6913881301879883,3.2989978790283203,20.264029502868652
mps-uncap,0.2,2.6668310165405273,3.3016204833984375,20.32923698425293
mps-uncap,0.3,2.6041269302368164,3.306865692138672,20.58279514312744
mps-uncap,0.4,2.6547908782958984,3.332972526550293,21.313071250915527
