mode,load,0_squeezenet1_1-2,1_vgg11-8,2_vgg19-32
mps-uncap,0.8,0.05030632019042969,2.1561384201049805,20.14613151550293
mps-uncap,0.9,5.190849304199219,13.428211212158203,51.453351974487305
mps-uncap,1.0,84.77473258972168,223.72138500213623,1219.1470861434937
mps-uncap,0.5,0.04744529724121094,0.04673004150390625,0.05745887756347656
mps-uncap,0.6,0.04649162292480469,0.04601478576660156,0.06949901580810547
mps-uncap,0.7,0.04684925079345703,0.05030632019042969,8.647680282592773
mps-uncap,0.1,0.058770179748535156,0.05710124969482422,0.06580352783203125
mps-uncap,0.2,0.0553131103515625,0.051021575927734375,0.06031990051269531
mps-uncap,0.3,0.04982948303222656,0.049114227294921875,0.05936622619628906
mps-uncap,0.4,0.04744529724121094,0.04839897155761719,0.05614757537841797
