mode,load,0_squeezenet1_1-2,1_vgg11-8,2_vgg19-32
mps-uncap,0.8,0.9324550628662109,3.1774044036865234,20.354509353637695
mps-uncap,0.9,0.9517669677734375,3.191709518432617,20.27726173400879
mps-uncap,1.0,0.9896755218505859,5.997657775878906,22.075414657592773
mps-uncap,0.5,0.9722709655761719,3.1409263610839844,20.193099975585938
mps-uncap,0.6,0.9362697601318359,3.1745433807373047,20.244359970092773
mps-uncap,0.7,0.9355545043945312,3.195047378540039,20.19190788269043
mps-uncap,0.1,1.0571479797363281,3.163576126098633,20.154237747192383
mps-uncap,0.2,0.9555816650390625,3.1728744506835938,20.11418342590332
mps-uncap,0.3,0.9601116180419922,3.170490264892578,20.13874053955078
mps-uncap,0.4,0.96893310546875,3.1702518463134766,20.16472816467285
