mode,load,0_efficientnet_b6-32,1_resnet152-16,2_vgg16-8
mps-uncap,0.8,0.01239776611328125,0.012159347534179688,0.0095367431640625
mps-uncap,0.9,0.0133514404296875,0.012159347534179688,0.010728836059570312
mps-uncap,1.0,0.014781951904296875,0.014543533325195312,0.011682510375976562
mps-uncap,0.5,0.0133514404296875,0.010728836059570312,0.011682510375976562
mps-uncap,0.6,0.011682510375976562,0.0095367431640625,0.010728836059570312
mps-uncap,0.7,0.012159347534179688,0.012159347534179688,0.010013580322265625
mps-uncap,0.1,0.013589859008789062,0.015735626220703125,0.01239776611328125
mps-uncap,0.2,0.01239776611328125,0.015735626220703125,0.013828277587890625
mps-uncap,0.3,0.0152587890625,0.012159347534179688,0.010967254638671875
mps-uncap,0.4,0.013113021850585938,0.012159347534179688,0.011205673217773438
