mode,load,0_efficientnet_b6-32,1_resnet152-16,2_vgg16-8
mps-uncap,0.8,95.16443967819214,85.20153045654297,17.087965011596673
mps-uncap,0.9,101.99377775192261,79.87196445465088,16.702680587768555
mps-uncap,1.0,96.02007865905762,86.72323226928711,17.618989944458008
mps-uncap,0.5,87.9168224334718,78.58538627624513,15.839195251464842
mps-uncap,0.6,96.7086935043335,75.74765682220456,15.812420845031733
mps-uncap,0.7,96.84539318084717,77.10061311721802,16.154520511627197
mps-uncap,0.1,66.66898727416992,44.31047201156625,14.791870117187498
mps-uncap,0.2,63.73499393463132,52.19316482543944,14.197525978088379
mps-uncap,0.3,68.88451576232907,57.39043235778811,14.515368938446047
mps-uncap,0.4,82.78252601623535,72.96690940856932,15.049815177917477
