mode,load,0_efficientnet_b6-2,1_inception_v3-32,2_resnet18-16
mps-uncap,0.8,81.09059333801268,140.0612354278565,32.891273498535156
mps-uncap,0.9,166.5805816650391,1392.9409980773926,282.4394702911377
mps-uncap,1.0,2699.7792482376103,4449.641942977905,6858.2528591156015
mps-uncap,0.5,43.772697448730455,30.810117721557617,9.678459167480469
mps-uncap,0.6,49.53608512878419,45.310068130493164,11.591291427612308
mps-uncap,0.7,73.37970733642578,63.495111465454116,18.834543228149418
mps-uncap,0.1,33.467674255371094,22.55868911743164,6.478428840637207
mps-uncap,0.2,32.344937324523926,24.46517944335939,7.897853851318359
mps-uncap,0.3,32.79674053192139,26.128411293029785,8.12335014343262
mps-uncap,0.4,36.357450485229485,26.3364315032959,8.89682769775391
