mode,load,0_efficientnet_b6-2,1_inception_v3-32,2_resnet18-16
mps-uncap,0.8,17.0440673828125,11.15107536315918,2.565622329711914
mps-uncap,0.9,16.980409622192383,11.691570281982422,2.604961395263672
mps-uncap,1.0,17.403364181518555,11.628150939941406,2.8078556060791016
mps-uncap,0.5,16.75868034362793,10.919809341430664,2.3860931396484375
mps-uncap,0.6,16.81065559387207,10.927200317382812,2.4137496948242188
mps-uncap,0.7,16.84427261352539,10.956525802612305,2.402067184448242
mps-uncap,0.1,17.1966552734375,13.211727142333984,2.855539321899414
mps-uncap,0.2,17.042875289916992,10.741233825683594,2.5670528411865234
mps-uncap,0.3,17.119407653808594,10.79702377319336,2.5632381439208984
mps-uncap,0.4,16.84737205505371,10.770559310913086,2.389669418334961
