mode,load,0_efficientnet_b6-2,1_inception_v3-32,2_resnet18-16
mps-uncap,0.8,136.1336970329285,294.44871187210094,60.68198680877684
mps-uncap,0.9,348.0007553100584,1766.9163036346436,425.475835800171
mps-uncap,1.0,3043.211739063263,4956.928014755249,7417.68780708313
mps-uncap,0.5,70.66823005676271,49.48308467864988,15.715680122375488
mps-uncap,0.6,86.81056022644043,81.36239051818812,27.225999832153313
mps-uncap,0.7,130.0551319122314,128.29690933227542,47.30237960815409
mps-uncap,0.1,53.5308170318603,36.107778549194336,10.333836078643799
mps-uncap,0.2,45.6653833389282,38.4752893447876,12.215781211853022
mps-uncap,0.3,48.20648431777954,40.204775333404626,12.42584228515625
mps-uncap,0.4,58.63204956054689,39.94317054748538,14.143257141113274
