mode,load,0_efficientnet_b6-2,1_inception_v3-32,2_resnet18-16
mps-uncap,0.8,60.865163803100586,122.10590839385992,28.15687656402588
mps-uncap,0.9,145.84031105041507,1373.94700050354,277.249813079834
mps-uncap,1.0,2675.04518032074,4432.309627532959,6852.626085281372
mps-uncap,0.5,24.560022354125973,15.86461067199707,5.288577079772953
mps-uncap,0.6,29.769515991210948,29.777836799621582,7.373237609863282
mps-uncap,0.7,52.67386436462401,48.22087287902835,14.100980758666998
mps-uncap,0.1,3.1723022460937624,0.06508827209472656,0.2589225769042969
mps-uncap,0.2,10.482072830200195,10.195350646972656,2.633810043334961
mps-uncap,0.3,14.912605285644531,12.29703426361084,3.5851955413818373
mps-uncap,0.4,18.25094223022461,12.530803680419922,4.097223281860358
