mode,load,0_efficientnet_b6-2,1_inception_v3-32,2_resnet18-16
mps-uncap,0.8,36.7356538772583,48.21217060089111,11.336922645568848
mps-uncap,0.9,58.56156349182129,1112.1835708618164,151.72815322875977
mps-uncap,1.0,1455.578088760376,1920.093297958374,3790.9960746765137
mps-uncap,0.5,21.413326263427734,16.138315200805664,4.535913467407227
mps-uncap,0.6,23.497819900512695,20.147323608398438,5.067586898803711
mps-uncap,0.7,30.57265281677246,25.37083625793457,6.979227066040039
mps-uncap,0.1,30.43222427368164,19.925594329833984,4.665374755859375
mps-uncap,0.2,20.071744918823242,17.11249351501465,4.4536590576171875
mps-uncap,0.3,20.126819610595703,15.946507453918457,4.469037055969238
mps-uncap,0.4,20.316600799560547,15.569925308227539,4.434823989868164
