mode,load,0_efficientnet_b6-2,1_inception_v3-32,2_resnet18-16
mps-uncap,0.8,22.860431671142578,21.81865215301514,8.152604103088372
mps-uncap,0.9,22.97520637512207,19.998559951782227,7.7883243560791025
mps-uncap,1.0,27.311360836029056,18.78201484680176,8.242073059082031
mps-uncap,0.5,24.873714447021484,19.839406013488766,8.869304656982422
mps-uncap,0.6,24.874391555786133,21.23128414154052,8.214626312255856
mps-uncap,0.7,26.212501525878906,20.360326766967784,8.799982070922848
mps-uncap,0.1,38.01731586456298,22.600293159484863,9.188473224639893
mps-uncap,0.2,33.19752216339111,20.92684030532837,9.70467329025268
mps-uncap,0.3,30.688762664794925,20.458328723907478,8.80781888961792
mps-uncap,0.4,24.911580085754398,19.96150016784668,8.950643539428704
