mode,load,0_efficientnet_b6-2,1_inception_v3-32,2_resnet18-16
mps-uncap,0.8,114.76958274841333,276.7884206771851,55.512273311614955
mps-uncap,0.9,327.02486038208,1748.1954288482666,420.5578804016114
mps-uncap,1.0,3017.3368859291077,4938.972396850586,7413.568677902222
mps-uncap,0.5,52.8270149230957,34.37917232513427,11.670904159545922
mps-uncap,0.6,68.53142738342285,64.21533823013256,22.45100975036615
mps-uncap,0.7,108.20683002471922,111.44225120544462,42.194185256958
mps-uncap,0.1,31.820631027221644,18.61417293548584,4.4474005699157715
mps-uncap,0.2,25.682723522186258,22.72060394287109,7.116997241973852
mps-uncap,0.3,30.450308322906505,26.916611194610784,8.237140178680423
mps-uncap,0.4,40.291719436645536,27.004051208496143,9.859476089477528
