mode,load,0_efficientnet_b6-2,1_inception_v3-32,2_resnet18-16
mps-uncap,0.8,171.8161106109619,346.95959091186523,79.04887199401855
mps-uncap,0.9,409.86108779907227,1811.685562133789,462.05806732177734
mps-uncap,1.0,3081.413745880127,5051.666975021362,7530.065536499023
mps-uncap,0.5,64.02754783630371,61.226844787597656,27.710676193237305
mps-uncap,0.6,121.12879753112793,97.34749794006348,43.68424415588379
mps-uncap,0.7,148.11992645263672,174.59678649902344,86.42077445983887
mps-uncap,0.1,45.119524002075195,30.408859252929688,10.022163391113281
mps-uncap,0.2,37.457942962646484,33.789873123168945,12.236595153808594
mps-uncap,0.3,47.62697219848633,46.73504829406738,16.83187484741211
mps-uncap,0.4,55.78923225402832,47.98126220703125,15.620231628417969
