mode,load,0_densenet121-32,1_mobilenet_v2-32,2_mobilenet_v3_small-32,3_squeezenet1_1-4
mps-uncap,1.0,0.000476837158203125,0.000476837158203125,0.000476837158203125,0.000476837158203125
