mode,load,0_vgg13-2,1_alexnet-2,2_resnet152-4
mps-uncap,1.0,3.515958786010742,1.888275146484375,19.134974479675297
mig,1.0,3.7257099151611333,1.6655921936035156,16.31801128387451
