mode,load,0_vgg13-2,1_alexnet-2,2_resnet152-4
mps-uncap,1.0,3.2672882080078125,1.6748905181884766,18.300485610961914
mig,1.0,3.5537719726562504,1.5463829040527344,15.83409309387207
