mode,load,0_vgg13-2,1_alexnet-2,2_resnet152-4
mps-uncap,1.0,3.515999317169189,1.8885135650634766,19.135150909423828
mig,1.0,3.7260055541992188,1.6655921936035156,16.318140029907227
