mode,load,0_vgg16-4,1_alexnet-16,2_resnet18-32
mps-uncap,1.0,4.513978958129883,1.6505718231201172,7.388114929199219
mig,1.0,6.912708282470703,3.6041736602783203,14.53089714050293
