mode,load,0_vgg16-4,1_alexnet-16,2_resnet18-32
mps-uncap,1.0,0.0050067901611328125,0.004291534423828125,0.0007152557373046875
mig,1.0,0.0007152557373046875,0.0054836273193359375,0.0050067901611328125
