mode,load,0_alexnet-32,1_efficientnet_b5-8,2_resnet50-32
mps-uncap,0.6,0.031232833862304688,0.036716461181640625,0.028848648071289062
mig,0.6,1.867055892944336,9.714245796203613,15.118122100830078
mps-uncap,0.7,0.5519390106201172,0.7071495056152344,0.027418136596679688
mig,0.7,3.7653446197509766,16.94202423095703,38.27023506164551
mps-uncap,0.8,1.9142627716064453,6.372332572937012,0.024557113647460938
mig,0.8,6.968259811401367,32.83262252807617,49.94487762451172
mps-uncap,0.9,3.005504608154297,17.946481704711914,0.022172927856445312
mig,0.9,15.626192092895508,82.02171325683594,187.67595291137695
mps-uncap,1.0,9.198904037475586,56.029558181762695,0.02288818359375
mig,1.0,291.6860580444336,491.5173053741455,356.7526340484619
mps-uncap,1.1,38.85066509246826,2270.7626819610596,5.464434623718262
mig,1.1,3818.209648132324,2816.1399364471436,3029.331922531128
mps-uncap,1.2,649.4195461273193,7589.0984535217285,6.994962692260742
mig,1.2,6444.390773773193,7514.425754547119,7068.873882293701
mps-uncap,1.3,6631.273150444031,14194.370031356812,10.590553283691406
mig,1.3,10016.8616771698,9829.590320587158,9106.475114822388
