mode,load,0_alexnet-32,1_efficientnet_b5-8,2_resnet50-32
mps-uncap,0.6,9.71484184265137,44.640207290649414,31.51721954345705
mig,0.6,15.865325927734382,81.31926059722902,141.81389808654785
mps-uncap,0.7,12.141847610473642,53.37817668914796,33.63800048828125
mig,0.7,21.145057678222656,100.7364511489868,215.7801628112793
mps-uncap,0.8,16.226005554199222,71.41530513763428,38.13302516937256
mig,0.8,32.01146125793458,163.19880485534668,222.46656417846688
mps-uncap,0.9,19.6378231048584,108.37984085083008,42.06933975219727
mig,0.9,54.79397773742676,324.42491054534923,550.132417678833
mps-uncap,1.0,49.011230468750014,219.404935836792,48.86593818664551
mig,1.0,605.4569482803345,1128.3092021942139,2105.31587600708
mps-uncap,1.1,137.57538795471189,5171.891283988953,64.6063327789307
mig,1.1,6690.29426574707,4519.062852859498,4244.117736816406
mps-uncap,1.2,1615.5164241790771,15529.85327243805,65.58589935302739
mig,1.2,12045.590591430664,14147.644853591919,13532.029628753662
mps-uncap,1.3,11919.878649711609,23129.510736465454,69.4523811340332
mig,1.3,17980.991888046265,17347.49531745911,18120.63045501709
