mode,load,0_densenet201-2,1_densenet201-8,2_squeezenet1_0-16
mps-uncap,0.8,177.25481986999512,105.29553890228271,50.770688056945794
mps-uncap,0.9,269.643521308899,99.9307632446289,1901.814842224121
mps-uncap,1.0,3197.7094173431396,280.65929412841786,7995.377945899963
mps-uncap,0.5,27.634906768798874,24.16360378265381,9.530401229858404
mps-uncap,0.6,37.88609504699708,36.16797924041747,13.713502883911138
mps-uncap,0.7,43.30062866210938,52.501893043518095,26.764631271362305
mps-uncap,0.1,1.9726276397705198,7.116031646728518,0.8696317672729506
mps-uncap,0.2,12.286829948425302,10.57972908020022,3.009319305419922
mps-uncap,0.3,18.058180809021,17.39799976348878,4.217720031738281
mps-uncap,0.4,21.466231346130375,21.143722534179684,6.624984741210939
