mode,load,0_densenet201-2,1_densenet201-8,2_squeezenet1_0-16
mps-uncap,0.8,30.944108963012695,32.82618522644043,7.668018341064453
mps-uncap,0.9,30.010700225830078,25.67577362060547,7.961511611938477
mps-uncap,1.0,28.465747833251953,26.23295783996582,7.690191268920898
mps-uncap,0.5,28.359413146972656,25.376558303833008,7.931709289550781
mps-uncap,0.6,25.346040725708008,30.474185943603516,7.984638214111328
mps-uncap,0.7,25.716066360473633,30.518293380737305,7.839679718017578
mps-uncap,0.1,47.72162437438965,47.994136810302734,8.635282516479492
mps-uncap,0.2,37.57047653198242,37.491798400878906,7.909297943115234
mps-uncap,0.3,36.02409362792969,30.860185623168945,9.878873825073242
mps-uncap,0.4,25.593280792236328,31.184911727905273,10.052680969238281
