mode,load,0_densenet201-2,1_densenet201-8,2_squeezenet1_0-16
mps-uncap,0.8,402.590274810791,223.85907173156738,155.68017959594727
mps-uncap,0.9,527.2786617279053,261.3568305969238,2130.8956146240234
mps-uncap,1.0,4043.229341506958,580.3842544555664,8984.27152633667
mps-uncap,0.5,111.7699146270752,101.05276107788086,46.884775161743164
mps-uncap,0.6,142.21787452697754,147.86911010742188,45.72558403015137
mps-uncap,0.7,162.064790725708,236.6623878479004,102.10275650024414
mps-uncap,0.1,61.165571212768555,56.630849838256836,17.96245574951172
mps-uncap,0.2,62.79325485229492,65.7050609588623,18.571138381958008
mps-uncap,0.3,89.6000862121582,73.3795166015625,22.16315269470215
mps-uncap,0.4,98.2823371887207,83.56595039367676,31.027555465698242
