mode,load,0_densenet201-2,1_densenet201-8,2_squeezenet1_0-16
mps-uncap,0.8,28.61863374710083,31.213557720184326,6.439676284790039
mps-uncap,0.9,27.694637775421143,25.221471786499023,6.28272771835327
mps-uncap,1.0,27.375001907348636,25.20643711090088,5.562067031860352
mps-uncap,0.5,26.802742481231686,24.08574819564819,6.739826202392578
mps-uncap,0.6,23.956289291381836,29.32010412216187,7.180302143096925
mps-uncap,0.7,23.429155349731445,29.45860862731934,7.168674468994142
mps-uncap,0.1,38.31244945526124,42.60136365890502,6.70866012573242
mps-uncap,0.2,36.40851259231567,34.93669748306268,6.53338670730591
mps-uncap,0.3,25.275163650512678,27.538681030273427,7.139654159545901
mps-uncap,0.4,24.68472719192505,28.367621898651127,7.216014862060546
