mode,load,0_densenet201-2,1_densenet201-8,2_squeezenet1_0-16
mps-uncap,0.8,202.403998374939,132.02004432678223,55.078530311584466
mps-uncap,0.9,293.7018394470217,123.82893562316895,1906.2052488327026
mps-uncap,1.0,3223.7560749053955,305.08422851562494,7999.872303009033
mps-uncap,0.5,50.015974044799826,45.560479164123535,14.24860954284668
mps-uncap,0.6,59.586334228515625,60.08598804473876,18.298959732055664
mps-uncap,0.7,65.0153160095215,77.01766490936281,31.225919723510742
mps-uncap,0.1,37.528133392333984,37.43407726287842,6.364059448242188
mps-uncap,0.2,35.520792007446296,33.521628379821784,7.609653472900391
mps-uncap,0.3,38.89515399932861,38.822889328002944,9.135913848876953
mps-uncap,0.4,42.58465766906738,42.66316890716553,11.465024948120117
