mode,load,0_densenet201-2,1_densenet201-8,2_squeezenet1_0-16
mps-uncap,0.8,379.0252208709717,198.82512092590332,150.8810520172119
mps-uncap,0.9,499.33576583862305,237.78152465820312,2124.9334812164307
mps-uncap,1.0,4017.082929611206,555.9325218200684,8978.957414627075
mps-uncap,0.5,90.68131446838379,80.72376251220703,42.96469688415527
mps-uncap,0.6,121.24204635620117,126.14226341247559,41.89872741699219
mps-uncap,0.7,140.40207862854004,210.56890487670898,97.96810150146484
mps-uncap,0.1,37.37330436706543,32.563209533691406,9.796380996704102
mps-uncap,0.2,41.65315628051758,43.64466667175293,12.23897933959961
mps-uncap,0.3,69.06795501708984,52.44088172912598,16.64590835571289
mps-uncap,0.4,76.79510116577148,63.03095817565918,26.73935890197754
