mode,load,0_efficientnet_b7-4,1_resnet18-4,2_resnet34-2
mps-uncap,0.8,239.3333911895752,1451.1196613311768,7.540106773376465
mps-uncap,0.9,2913.3694171905518,6129.242539405823,486.20355129241943
mps-uncap,1.0,5897.918939590454,4214.2815589904785,6702.261447906494
mps-uncap,0.5,7.578253746032715,0.8013248443603516,0.9391307830810547
mps-uncap,0.6,15.289306640625,1.879572868347168,2.232789993286133
mps-uncap,0.7,47.81341552734375,2.414822578430176,8.347749710083008
mps-uncap,0.1,0.04291534423828125,0.028848648071289062,0.029087066650390625
mps-uncap,0.2,0.031948089599609375,0.027418136596679688,0.02765655517578125
mps-uncap,0.3,0.028133392333984375,0.021219253540039062,0.02193450927734375
mps-uncap,0.4,0.03218650817871094,0.028133392333984375,0.028848648071289062
