mode,load,0_efficientnet_b7-4,1_resnet18-4,2_resnet34-2
mps-uncap,0.8,23.716115951538086,3.1935214996337895,3.7663698196411137
mps-uncap,0.9,23.897981643676758,3.276920318603516,3.779172897338867
mps-uncap,1.0,24.374723434448242,2.6531219482421875,4.994869232177734
mps-uncap,0.5,23.12037944793701,2.817082405090332,3.9603710174560547
mps-uncap,0.6,23.08797836303711,2.9168128967285156,3.8030147552490234
mps-uncap,0.7,23.937702178955078,2.5375127792358403,4.66463565826416
mps-uncap,0.1,36.87217235565186,4.580259323120117,7.921814918518066
mps-uncap,0.2,24.286580085754395,4.550933837890625,7.726168632507324
mps-uncap,0.3,24.149322509765625,3.4882068634033208,6.062078475952148
mps-uncap,0.4,23.512649536132812,3.1095027923583984,4.493236541748047
