mode,load,0_efficientnet_b7-4,1_resnet18-4,2_resnet34-2
mps-uncap,0.8,679.6441793441774,3314.367437362671,29.08668518066407
mps-uncap,0.9,4984.6580028533945,11107.200598716736,737.898850440979
mps-uncap,1.0,11224.48296546936,7698.9991664886475,12584.800004959106
mps-uncap,0.5,63.22553157806394,7.187938690185547,10.07533073425293
mps-uncap,0.6,83.6714267730713,11.113405227661133,12.611627578735353
mps-uncap,0.7,216.63041114807132,12.237429618835456,34.40685272216797
mps-uncap,0.1,37.76969909667969,7.064104080200195,11.683011054992678
mps-uncap,0.2,37.00923919677735,7.986879348754885,12.556743621826174
mps-uncap,0.3,43.20416450500488,6.296467781066895,9.948444366455087
mps-uncap,0.4,50.37279129028321,5.991029739379884,8.99815559387207
