mode,load,0_efficientnet_b7-4,1_resnet18-4,2_resnet34-2
mps-uncap,0.8,262.4872922897339,1453.791856765747,11.101365089416504
mps-uncap,0.9,2936.871290206909,6131.78288936615,489.81285095214844
mps-uncap,1.0,5922.713041305542,4216.780662536621,6707.1733474731445
mps-uncap,0.5,29.424667358398438,3.1682252883911133,4.652500152587891
mps-uncap,0.6,37.31703758239746,4.194498062133789,5.789756774902344
mps-uncap,0.7,70.05572319030762,4.640340805053711,12.363910675048828
mps-uncap,0.1,24.185776710510254,4.527568817138672,7.763385772705078
mps-uncap,0.2,23.592114448547363,4.235267639160156,6.940484046936035
mps-uncap,0.3,23.71954917907715,3.3594369888305664,5.40924072265625
mps-uncap,0.4,23.691296577453613,2.965211868286133,4.5375823974609375
