mode,load,0_efficientnet_b7-4,1_resnet18-4,2_resnet34-2
mps-uncap,0.8,0.0133514404296875,0.011444091796875,0.009775161743164062
mps-uncap,0.9,0.01430511474609375,0.013113021850585938,0.012159347534179688
mps-uncap,1.0,0.01621246337890625,0.011444091796875,0.012636184692382812
mps-uncap,0.5,0.01239776611328125,0.009059906005859375,0.009298324584960938
mps-uncap,0.6,0.010251998901367188,0.00858306884765625,0.0095367431640625
mps-uncap,0.7,0.012636184692382812,0.009059906005859375,0.0095367431640625
mps-uncap,0.1,0.012874603271484375,0.014066696166992188,0.01430511474609375
mps-uncap,0.2,0.012636184692382812,0.011444091796875,0.011444091796875
mps-uncap,0.3,0.01239776611328125,0.0095367431640625,0.0095367431640625
mps-uncap,0.4,0.013113021850585938,0.009298324584960938,0.009298324584960938
