mode,load,0_efficientnet_b7-4,1_resnet18-4,2_resnet34-2
mps-uncap,0.8,24.233944416046143,3.545560836791992,4.162178039550779
mps-uncap,0.9,24.38845634460449,3.5963058471679688,4.138708114624023
mps-uncap,1.0,24.823613166809082,2.9283094406127934,5.439376831054689
mps-uncap,0.5,24.11015748977661,3.3922195434570312,4.828810691833494
mps-uncap,0.6,24.024076461791992,3.4622550010681152,4.242110252380369
mps-uncap,0.7,24.583020210266113,2.84576416015625,5.306806564331055
mps-uncap,0.1,38.326101303100586,4.74221706390381,8.095157146453857
mps-uncap,0.2,36.44572496414185,4.729270935058594,8.029687404632568
mps-uncap,0.3,25.44576644897461,4.228725433349607,7.258453369140627
mps-uncap,0.4,25.02645492553711,3.860139846801754,6.107683181762694
