mode,load,0_efficientnet_b7-4,1_resnet18-4,2_resnet34-2
mps-uncap,0.8,993.0854034423828,3780.7102966308594,54.83666658401489
mps-uncap,0.9,5611.615381240845,12259.898989200594,822.5809931755066
mps-uncap,1.0,12151.56771659851,8573.063664436342,13899.23768043518
mps-uncap,0.5,104.16865587234493,13.343348503112779,17.316150665283196
mps-uncap,0.6,130.9194278717041,20.72453498840332,20.923385620117177
mps-uncap,0.7,360.13309955596935,23.545167446136468,61.04588747024536
mps-uncap,0.1,48.49369764328,10.641431808471706,19.12209749221802
mps-uncap,0.2,56.91349029541018,13.49020957946777,19.908645153045644
mps-uncap,0.3,73.49802017211907,12.05326318740844,16.898031234741214
mps-uncap,0.4,84.11983728408815,10.507907867431639,14.370918273925781
