mode,load,0_efficientnet_b7-4,1_resnet18-4,2_resnet34-2
mps-uncap,0.8,23.144960403442383,2.614736557006836,3.5223960876464844
mps-uncap,0.9,23.405075073242188,2.704143524169922,3.5581588745117188
mps-uncap,1.0,23.847341537475586,2.3114681243896484,4.161834716796875
mps-uncap,0.5,22.073984146118164,2.193450927734375,3.5157203674316406
mps-uncap,0.6,22.085189819335938,2.252936363220215,3.5393238067626953
mps-uncap,0.7,22.933244705200195,2.198457717895508,3.870725631713867
mps-uncap,0.1,23.60069751739502,4.38690185546875,7.599234580993652
mps-uncap,0.2,22.958040237426758,3.799915313720703,6.053686141967773
mps-uncap,0.3,22.41230010986328,2.4172067642211914,4.152536392211914
mps-uncap,0.4,22.264957427978516,2.3000240325927734,3.5829544067382812
