mode,load,0_efficientnet_b7-4,1_resnet18-4,2_resnet34-2
mps-uncap,0.8,1088.3758068084717,3908.8294506073,72.90005683898926
mps-uncap,0.9,5690.900802612305,12388.947248458862,849.3330478668213
mps-uncap,1.0,12343.804836273193,8699.301481246948,13947.019577026367
mps-uncap,0.5,155.56812286376953,28.701305389404297,26.80230140686035
mps-uncap,0.6,160.54654121398926,36.798715591430664,38.954973220825195
mps-uncap,0.7,423.3059883117676,36.1330509185791,89.25509452819824
mps-uncap,0.1,59.39841270446777,14.40119743347168,26.955604553222656
mps-uncap,0.2,71.66242599487305,28.35369110107422,26.069164276123047
mps-uncap,0.3,90.26122093200684,20.438671112060547,33.23650360107422
mps-uncap,0.4,118.70718002319336,21.044254302978516,22.200584411621094
