mode,load,0_resnet152-2,1_resnet18-16,2_vgg11-32
mps-uncap,0.8,45.16502380371094,15.62582492828369,16.431140899658196
mps-uncap,0.9,42.139482498168945,14.715805053710938,14.959774017333983
mps-uncap,1.0,50.066227912902825,15.444588661193846,15.472674369812017
mps-uncap,0.5,38.46947193145753,15.974569320678711,16.640729904174815
mps-uncap,0.6,39.82046842575073,15.642890930175783,16.25769615173339
mps-uncap,0.7,44.95749473571778,15.852222442626951,16.809616088867184
mps-uncap,0.1,38.88898134231566,15.581068992614748,19.6760892868042
mps-uncap,0.2,36.83711051940919,16.171159744262688,16.858339309692383
mps-uncap,0.3,34.82448101043702,15.925264358520506,16.604983806610107
mps-uncap,0.4,35.93643665313721,15.954818725585938,16.59064292907715
