mode,load,0_squeezenet1_1-32,1_vgg11-8,2_vgg19-8
mps-uncap,0.8,14.671697616577152,9.108960628509521,14.144887924194336
mps-uncap,0.9,14.96584415435791,9.340286254882812,14.336740970611572
mps-uncap,1.0,15.369329452514648,9.469070434570312,14.838478565216064
mps-uncap,0.5,13.059053421020504,8.244991302490234,12.485103607177734
mps-uncap,0.6,13.608396053314207,8.46062660217285,13.033185005187988
mps-uncap,0.7,14.192688465118408,8.828699588775635,13.683872222900389
mps-uncap,0.1,7.913007736206057,6.403961181640625,8.525876998901365
mps-uncap,0.2,10.52319526672363,6.655833721160889,10.69021224975586
mps-uncap,0.3,10.658516883850092,7.270154953002928,10.818886756896973
mps-uncap,0.4,12.369813919067383,7.934179306030261,12.174823284149168
