mode,load,0_squeezenet1_1-32,1_vgg11-8,2_vgg19-8
mps-uncap,0.8,3.5085678100585938,3.1919479370117188,5.9814453125
mps-uncap,0.9,3.5190582275390625,3.194570541381836,6.003618240356445
mps-uncap,1.0,3.612518310546875,3.2341480255126953,6.1855316162109375
mps-uncap,0.5,3.5004615783691406,3.163576126098633,5.914211273193359
mps-uncap,0.6,3.520488739013672,3.1545162200927734,5.92350959777832
mps-uncap,0.7,3.5276412963867188,3.1964778900146484,5.982875823974609
mps-uncap,0.1,3.5343170166015625,3.1745433807373047,5.909442901611328
mps-uncap,0.2,3.500223159790039,3.1838417053222656,5.928754806518555
mps-uncap,0.3,3.495454788208008,3.198385238647461,5.905866622924805
mps-uncap,0.4,3.4995079040527344,3.186464309692383,5.907773971557617
