mode,load,0_squeezenet1_1-32,1_vgg11-8,2_vgg19-8
mps-uncap,0.8,133.73732566833496,81.09664916992188,170.5336570739746
mps-uncap,0.9,112.34331130981445,133.0869197845459,159.77740287780762
mps-uncap,1.0,1044.1694259643555,691.4403438568115,775.7563591003418
mps-uncap,0.5,30.359983444213867,33.68973731994629,44.793128967285156
mps-uncap,0.6,40.4818058013916,37.63914108276367,46.389102935791016
mps-uncap,0.7,63.14873695373535,42.19365119934082,76.7521858215332
mps-uncap,0.1,10.619640350341797,9.811878204345703,13.488531112670898
mps-uncap,0.2,14.15705680847168,12.12763786315918,21.41714096069336
mps-uncap,0.3,18.020153045654297,14.568328857421875,29.68287467956543
mps-uncap,0.4,30.858278274536133,26.707887649536133,31.340360641479492
