mode,load,0_densenet169-32,1_efficientnet_b7-2,2_efficientnet_b7-8,3_mobilenet_v2-32
mps-uncap,1.0,0.0002384185791015625,0.0002384185791015625,0.0002384185791015625,0.0002384185791015625
