mode,load,0_densenet169-8,1_vgg16-16,2_vgg19-2
mps-uncap,0.8,179.21271324157718,93.58410835266113,48.261022567749066
mps-uncap,0.9,1321.9224929809573,1206.655097007752,1754.4209957122803
mps-uncap,1.0,2436.3457918167114,6752.272367477417,237.50185966491694
mps-uncap,0.5,47.7421760559082,30.294656753540036,12.07318305969239
mps-uncap,0.6,55.35902976989746,37.157297134399414,15.121698379516602
mps-uncap,0.7,91.36619567871098,53.937506675720236,23.597121238708496
mps-uncap,0.1,40.44137001037598,16.257452964782715,5.0085067749023375
mps-uncap,0.2,36.532115936279304,18.328475952148438,7.800936698913576
mps-uncap,0.3,35.21595001220704,21.321415901184082,9.924650192260742
mps-uncap,0.4,36.94653511047364,22.604608535766598,11.079239845275879
