mode,load,0_densenet169-8,1_vgg16-16,2_vgg19-2
mps-uncap,0.8,17.18926429748535,10.33329963684082,2.483844757080078
mps-uncap,0.9,17.656803131103516,10.368824005126953,2.3908615112304688
mps-uncap,1.0,17.986297607421875,11.171579360961914,2.660989761352539
mps-uncap,0.5,17.018795013427734,10.056734085083008,2.401113510131836
mps-uncap,0.6,17.123937606811523,10.251283645629883,2.461671829223633
mps-uncap,0.7,16.89743995666504,10.143756866455078,2.422809600830078
mps-uncap,0.1,18.344879150390625,11.026382446289062,2.5031566619873047
mps-uncap,0.2,17.668485641479492,11.034250259399414,2.4938583374023438
mps-uncap,0.3,17.318248748779297,11.133432388305664,2.4900436401367188
mps-uncap,0.4,17.309188842773438,10.088920593261719,2.382993698120117
