mode,load,0_densenet169-8,1_vgg16-16,2_vgg19-2
mps-uncap,0.8,85.39654731750487,15.431928634643556,14.594662189483639
mps-uncap,0.9,89.42195892333984,14.842417240142822,15.356285572051998
mps-uncap,1.0,80.28926372528076,15.4378604888916,14.501848220825195
mps-uncap,0.5,55.50230503082273,14.122378826141357,12.76501178741455
mps-uncap,0.6,62.45794773101803,14.590311050415039,13.141942024230962
mps-uncap,0.7,77.72349357604979,14.730324745178223,13.772623538970949
mps-uncap,0.1,41.7681622505188,17.692124843597412,13.602132797241213
mps-uncap,0.2,39.45832729339599,14.692153930664062,11.6139531135559
mps-uncap,0.3,45.562548637390044,13.723158836364739,11.865854263305664
mps-uncap,0.4,47.42444038391113,13.881473541259764,11.917598247528076
