mode,load,0_densenet169-8,1_vgg16-16,2_vgg19-2
mps-uncap,0.8,365.40607452392567,176.35420799255374,101.99567079544066
mps-uncap,0.9,1472.5256395339966,1340.019507408142,1872.9104018211365
mps-uncap,1.0,2700.18892288208,7235.518312454224,381.2126827239991
mps-uncap,0.5,79.59791183471675,51.93682670593269,22.518587112426754
mps-uncap,0.6,97.71427154540996,68.9221382141113,27.217698097229007
mps-uncap,0.7,192.50337600708,94.21410799026489,51.11780881881714
mps-uncap,0.1,44.42243099212648,23.250713348388686,13.645632266998293
mps-uncap,0.2,50.44000148773191,27.71926879882812,12.607369422912555
mps-uncap,0.3,50.65008878707881,34.00392532348632,13.94796371459961
mps-uncap,0.4,49.779434204101555,35.97351074218749,18.725697994232178
