mode,load,0_densenet169-8,1_vgg16-16,2_vgg19-2
mps-uncap,0.8,489.0913963317871,230.9272289276123,144.0286636352539
mps-uncap,0.9,1532.1533679962158,1443.0763721466064,1912.9583835601807
mps-uncap,1.0,2765.482187271118,7301.004409790039,465.62719345092773
mps-uncap,0.5,98.50406646728516,69.9772834777832,42.508840560913086
mps-uncap,0.6,135.56861877441406,95.87836265563965,57.387590408325195
mps-uncap,0.7,257.183313369751,142.30847358703613,78.22084426879883
mps-uncap,0.1,51.28002166748047,33.551692962646484,15.796899795532227
mps-uncap,0.2,53.59315872192383,43.45345497131348,19.764423370361328
mps-uncap,0.3,74.7373104095459,46.42796516418457,23.81277084350586
mps-uncap,0.4,56.80227279663086,48.31743240356445,32.43541717529297
