mode,load,0_densenet169-8,1_vgg16-16,2_vgg19-2
mps-uncap,0.8,91.86267852783203,16.916513442993164,16.12257957458496
mps-uncap,0.9,92.05508232116699,16.49022102355957,16.566753387451172
mps-uncap,1.0,81.27045631408691,17.624855041503906,16.553640365600586
mps-uncap,0.5,73.24719429016113,15.369176864624023,14.673709869384766
mps-uncap,0.6,75.28519630432129,16.0219669342041,16.31450653076172
mps-uncap,0.7,84.43236351013184,15.964984893798828,16.183853149414062
mps-uncap,0.1,42.53220558166504,18.84937286376953,15.75613021850586
mps-uncap,0.2,40.441036224365234,17.332792282104492,14.318704605102539
mps-uncap,0.3,68.42613220214844,17.38905906677246,16.350984573364258
mps-uncap,0.4,50.03619194030762,16.06273651123047,14.572858810424805
