mode,load,0_densenet169-8,1_vgg16-16,2_vgg19-2
mps-uncap,0.8,65.84405899047852,36.05484962463379,13.553500175476074
mps-uncap,0.9,762.8109455108643,681.0081005096436,630.850076675415
mps-uncap,1.0,641.776442527771,3745.631694793701,83.01615715026855
mps-uncap,0.5,25.41494369506836,12.951970100402832,4.348039627075195
mps-uncap,0.6,28.233051300048828,15.505552291870117,6.214380264282227
mps-uncap,0.7,42.16647148132324,22.04763889312744,9.32013988494873
mps-uncap,0.1,31.00574016571045,11.2076997756958,3.3386945724487305
mps-uncap,0.2,30.4262638092041,11.294364929199219,3.3104419708251953
mps-uncap,0.3,27.08721160888672,11.751651763916016,3.2587051391601562
mps-uncap,0.4,24.654865264892578,12.181520462036133,3.4035444259643555
