mode,load,0_efficientnet_b5-2,1_efficientnet_b5-2,2_efficientnet_b5-2,3_efficientnet_b5-2
mig,0.1,30.947446823120117,28.97334098815918,32.970428466796875,33.390045166015625
mig,0.2,26.685714721679688,26.554346084594727,25.65741539001465,27.59385108947754
mig,0.3,18.543481826782227,20.485877990722656,18.184900283813477,26.885032653808594
mig,0.4,18.34559440612793,18.169164657592773,19.565820693969727,20.64371109008789
mig,0.5,18.336772918701172,18.01013946533203,18.001794815063477,19.832849502563477
mig,0.6,18.053770065307617,17.98248291015625,18.664121627807617,21.644115447998047
mig,0.7,18.434762954711914,18.306732177734375,20.262479782104492,19.314050674438477
mig,0.8,18.46909523010254,19.228458404541016,19.215106964111328,20.292282104492188
mig,0.9,19.75274085998535,19.39868927001953,20.405054092407227,20.62821388244629
mig,1.0,20.46060562133789,20.369291305541992,21.802663803100586,20.23005485534668
